1.618214423369165331e+02,1.698088042476007615e+02,1.714947281988574730e+02,1.736808351546019367e+02,1.532248325174480215e+02,1.152501978306327999e+02,1.104117004669342208e+02,1.702541702866628555e+02,1.776477328873070860e+02,2.171848885166737375e+02,0.000000000000000000e+00,2.347921304047475815e+02,2.087011291296719264e+02,1.833070795141311464e+02,1.776413183918651271e+02,2.132616845567904704e+02,4.601130513254327781e+01,1.164375317498614777e+02,1.397677230264555419e+02,1.560883989923658532e+02,1.357813315592390211e+02,1.743086965701941153e+02,1.656229102509673794e+02,1.706876539179093584e+02,1.668056956461618938e+02,1.685101898996022385e+02,1.532935135614028468e+02,1.391891895945945805e+02,1.764670969331109802e+02,1.987967929821806763e+02,1.441414666222041490e+02,1.105534970048437344e+02,1.103640285600340150e+02,1.552636174382137710e+02,1.594710177430369242e+02,1.826681017583529751e+02,1.918144637403550803e+02,1.443147227416523606e+02,1.837115611495367773e+02,1.452561823124922853e+02,1.374085081063032021e+02,2.222777829653697097e+02,1.766605708696765191e+02,1.536183771558598039e+02,1.768175259978489748e+02,1.610717510924866929e+02,1.326321797302600203e+02,1.394585296781806392e+02,1.718804215144936052e+02,8.193720461426545398e+01,2.302648900722817302e+02
2.333172644705059326e+02,2.179639041217604927e+02,2.331057757757194793e+02,2.354631584770747281e+02,2.342668636405925895e+02,2.390727090238448795e+02,2.362901642049452846e+02,2.315138851127508417e+02,2.175732701873095323e+02,2.989111889842867527e+02,2.347921304047475815e+02,0.000000000000000000e+00,1.188328296389511962e+02,2.576431856269441596e+02,2.388797590839374720e+02,2.928189580611200995e+02,2.412532223618992475e+02,2.392797808006351374e+02,2.492897609209010454e+02,2.424306214156949295e+02,2.288076451956970914e+02,1.953623919796233395e+02,2.259258261022851855e+02,2.333134031726424382e+02,2.321812421363965200e+02,2.372329644041906818e+02,2.380112606579781129e+02,2.508060178703852330e+02,2.380411955943760631e+02,2.357550580581464601e+02,2.333137203423750634e+02,2.365365291028005004e+02,2.406116678384487670e+02,2.600887121733659342e+02,2.251026650219850467e+02,2.300056371048327151e+02,1.961381966879475556e+02,2.382726637698920058e+02,2.509453558048046489e+02,2.292587219714879154e+02,2.241190848633823975e+02,3.057283271141253067e+01,1.904138335310751700e+02,2.384902033627377307e+02,2.383364332199338662e+02,2.232093983236368899e+02,2.176762122970720839e+02,2.397529799606253107e+02,2.338621217726376358e+02,2.293326278574420485e+02,3.001385048606726400e+02
1.962551260477035271e+02,1.943094668306204653e+02,1.959421723366361050e+02,2.018713446727890641e+02,2.247967735533586335e+02,2.033826413438472400e+02,2.027424782821794338e+02,1.974332383364057648e+02,2.032621595378736572e+02,2.914120661537541537e+02,2.087011291296719264e+02,1.188328296389511962e+02,0.000000000000000000e+00,2.483603782812387237e+02,2.035126691388032611e+02,2.850533223802171392e+02,2.131902307799304310e+02,2.040598311770349369e+02,2.208511138753889043e+02,2.052478068092324293e+02,1.812585906929654982e+02,2.018447433053434850e+02,1.951172152835315501e+02,1.969712047483083097e+02,1.959689756058340890e+02,2.039956308355647252e+02,2.160470009048956967e+02,2.199471031861979498e+02,2.019740022874231045e+02,2.244601006860684720e+02,2.165548182331669977e+02,2.021693349645291562e+02,2.088979475724929102e+02,2.320012129278638042e+02,1.915029655122865222e+02,2.010715785485357969e+02,2.152724961531314705e+02,2.171217038897769953e+02,2.449371511224869380e+02,2.213922595756229157e+02,2.119477548831315232e+02,1.266033905549136307e+02,1.432783703145732943e+02,2.094583283137722276e+02,2.035274458150546195e+02,2.089292519012117566e+02,2.080798889849761508e+02,2.051927060107156819e+02,1.985814991382631547e+02,1.937729186444793186e+02,2.923996195277962329e+02
1.973528155360343135e+02,1.668270265874207325e+02,1.783544953176117644e+02,2.103418862233578182e+02,1.592062137606443741e+02,1.617608484770032078e+02,1.488080508574720398e+02,1.603447002554184451e+02,1.671479548184780981e+02,2.979240148091456035e+02,1.833070795141311464e+02,2.576431856269441596e+02,2.483603782812387237e+02,0.000000000000000000e+00,1.641898224616861057e+02,2.918111750773092012e+02,1.943868380317967706e+02,1.509551350567445809e+02,1.221248213918857459e+02,2.120070897399424155e+02,1.814907319947770645e+02,2.128644942210889326e+02,1.739444825224416036e+02,2.049209169411458333e+02,2.082152153422030381e+02,1.435838232531785366e+02,1.011339344631661277e+02,1.303666195772521803e+02,2.153167041824669923e+02,2.123716871430841024e+02,1.776599752335905009e+02,1.525185388731481169e+02,1.536860078211415725e+02,1.260902173049122723e+02,1.684424023219806372e+02,1.379947767127437430e+02,1.664376949491910977e+02,7.927400708933534190e+01,3.138854727444374504e+01,1.216523624924727471e+02,1.308387981448927633e+02,2.474485582904050602e+02,2.107229178328736054e+02,1.164097882482396358e+02,1.666377253205287445e+02,1.383714818884295994e+02,1.068795055190656882e+02,1.803337708251008280e+02,2.096872711921255075e+02,1.798195720715628738e+02,2.993630174219921969e+02
1.337414939351284602e+02,1.557196281783385245e+02,1.308913595314832321e+02,1.388634822406524734e+02,1.911858067430738686e+02,1.401283008531823953e+02,1.424372360023880617e+02,3.377539785109871673e+01,1.716268393929108242e+02,3.035834488242071529e+02,1.776413183918651271e+02,2.388797590839374720e+02,2.035126691388032611e+02,1.641898224616861057e+02,0.000000000000000000e+00,2.975778598955238294e+02,1.630656916705656840e+02,1.405480110140303509e+02,1.697450529470593779e+02,1.988851711415408658e+02,1.734406348004988274e+02,1.368609948086013333e+02,1.883661917648705924e+02,1.325555468473500298e+02,1.313903599964624220e+02,2.299968043256270178e+01,8.762005991780651470e+01,1.630243500217068799e+02,1.387437476068741660e+02,1.880181632183444265e+02,1.710631322056275394e+02,1.417007815786490141e+02,1.473120409199465541e+02,1.829138696217429754e+02,1.835639215641243993e+02,6.914679312882120144e+01,1.064619983844000330e+02,1.144745473893651422e+02,1.757916855257949749e+02,1.903869462436960305e+02,1.780575039137637532e+02,2.278320736858619000e+02,1.435860233448924248e+02,6.325107746117852514e+01,6.671259251445280647e+00,1.747181232728877376e+02,1.496020544645026007e+02,1.423573331444503083e+02,1.362485585244849915e+02,1.334239914707995922e+02,3.043457592936034075e+02
2.895967867570356589e+02,2.808341822143451054e+02,2.925817087584252931e+02,2.904883546719213996e+02,2.906233283822893441e+02,2.946956121152807668e+02,2.875720161976822169e+02,2.901030496220265604e+02,2.776851326592765190e+02,5.785821376433945318e+01,2.132616845567904704e+02,2.928189580611200995e+02,2.850533223802171392e+02,2.918111750773092012e+02,2.975778598955238294e+02,0.000000000000000000e+00,2.245484773940807770e+02,2.928904954074133116e+02,2.856829247610014022e+02,2.930034132906987452e+02,2.880138814362946960e+02,2.938760415549385812e+02,2.964740506351272415e+02,2.879126997893632165e+02,2.865383168094626853e+02,2.919625554758692374e+02,2.853834529190506828e+02,2.887122252347482458e+02,2.960605110446173853e+02,2.878277783675508772e+02,2.776544454893528382e+02,2.890372443129085696e+02,2.902209921766514640e+02,2.899707181768531541e+02,2.938294862671206147e+02,2.896103042020432099e+02,2.887228754359446157e+02,2.858477981374003889e+02,2.884119869214870278e+02,2.760133924287007972e+02,2.859492332565345691e+02,2.865430817521162794e+02,2.919320499705368093e+02,2.879228512987463660e+02,2.969954056883709086e+02,2.842321348827397856e+02,2.666351285933644704e+02,2.947033345586710311e+02,2.942397838498390570e+02,2.385522454306393740e+02,9.671733298638871190e+01
1.496247105260357557e+02,1.623634232208719936e+02,1.561735400123849331e+02,1.599406924456687591e+02,1.606209161348545820e+02,1.142509610462861502e+02,1.134176062170243711e+02,1.583905019248313408e+02,1.732250651609056433e+02,2.278567716790527982e+02,4.601130513254327781e+01,2.412532223618992475e+02,2.131902307799304310e+02,1.943868380317967706e+02,1.630656916705656840e+02,2.245484773940807770e+02,0.000000000000000000e+00,1.160815480599737555e+02,1.482362209448149599e+02,1.733502313237568160e+02,1.519369263872347631e+02,1.594717708561612426e+02,1.724700692873983598e+02,1.570491120637107940e+02,1.529598564983636209e+02,1.572025308320448289e+02,1.545976160877003736e+02,1.448594846739418642e+02,1.615250429500020175e+02,1.933261878277229187e+02,1.449265344924799876e+02,1.129795587706023952e+02,1.128821358763201488e+02,1.643241579926700524e+02,1.666455000892613327e+02,1.734828665891822368e+02,1.835678585700666758e+02,1.525215919140631229e+02,1.975847086694716666e+02,1.576574371858175425e+02,1.442368756594512433e+02,2.280394014200177537e+02,1.636412848275153067e+02,1.498809167305831522e+02,1.615519164231733669e+02,1.816778439986560159e+02,1.495560547085941039e+02,1.338425817892048428e+02,1.570504304355769420e+02,7.638473080400291337e+01,2.412064713062234489e+02
1.193465868803964014e+02,1.372203614628674302e+02,1.188475948431435540e+02,1.383747827459902453e+02,1.303482638933100759e+02,2.278904342002984862e+01,1.229194858433721471e+01,1.431342548099510736e+02,1.547715568184283939e+02,2.989812686440406537e+02,1.164375317498614777e+02,2.392797808006351374e+02,2.040598311770349369e+02,1.509551350567445809e+02,1.405480110140303509e+02,2.928904954074133116e+02,1.160815480599737555e+02,0.000000000000000000e+00,7.191067514632301538e+01,1.434163243846390401e+02,1.030301489856246064e+02,1.368773162361098059e+02,1.199934706556986157e+02,1.306067946165129570e+02,1.309366392573140843e+02,1.282910671091327686e+02,1.117156636286962055e+02,6.339779885768909651e+01,1.390473980339078821e+02,1.863253850123487609e+02,1.360127221990649105e+02,1.282336539290647792e+01,4.061416501665397050e+01,9.333202826468517799e+01,1.111685040827661766e+02,1.495491825454087973e+02,1.659202908025417003e+02,1.053232775790802975e+02,1.600691584909473022e+02,1.196712133305248642e+02,1.056568118958735027e+02,2.282002453986410444e+02,1.417488176317531554e+02,1.109378420558106626e+02,1.401600945347854577e+02,1.691675849564567216e+02,1.246444106247849248e+02,8.405058179453617129e+01,1.339040847024466530e+02,1.209383053461557296e+02,2.998246217374417029e+02
1.462812100031989644e+02,1.428291069775345079e+02,1.209070014515288705e+02,1.654564326340925504e+02,1.462409043325430105e+02,9.144571777836293336e+01,7.218149208765358082e+01,1.674873950481050144e+02,1.562305405482551919e+02,2.919241171948627880e+02,1.397677230264555419e+02,2.492897609209010454e+02,2.208511138753889043e+02,1.221248213918857459e+02,1.697450529470593779e+02,2.856829247610014022e+02,1.482362209448149599e+02,7.191067514632301538e+01,0.000000000000000000e+00,1.624064835528434401e+02,1.218758335356111360e+02,1.659417913004436684e+02,1.220641798399513647e+02,1.566965526104515050e+02,1.597075179820912467e+02,1.531048441428291653e+02,1.263696169971247372e+02,2.510754269139063055e+01,1.688126994630439413e+02,1.986383560644821671e+02,1.469417789466290856e+02,7.684173019915675695e+01,8.078562248321171069e+01,2.324218793487379386e+01,1.143668662681635340e+02,1.561882255485348594e+02,1.821249304735625572e+02,1.166210881444689846e+02,1.304063506889138750e+02,1.075769004015267143e+02,1.142661056481754969e+02,2.388896820710346276e+02,1.672779665706156607e+02,1.335852409512368411e+02,1.704108051151686425e+02,1.774313326332190002e+02,1.407030898736769018e+02,1.216428916953226889e+02,1.646492043709899065e+02,1.532299882529526087e+02,2.930515070768277042e+02
1.843342483099654316e+02,2.028354453738300833e+02,1.925687770641959560e+02,1.981277910844412702e+02,1.915899465003317914e+02,1.427319242496226082e+02,1.396999753042211410e+02,1.917996428568103227e+02,2.147254649546718213e+02,2.990918870514544778e+02,1.560883989923658532e+02,2.424306214156949295e+02,2.052478068092324293e+02,2.120070897399424155e+02,1.988851711415408658e+02,2.930034132906987452e+02,1.733502313237568160e+02,1.434163243846390401e+02,1.624064835528434401e+02,0.000000000000000000e+00,1.181141875474746286e+02,1.970965382750290757e+02,1.857303908895902964e+02,1.927420486038269587e+02,1.908668614505933476e+02,1.917832370151260193e+02,1.802588938166436208e+02,1.608015485000067031e+02,1.984653334968099614e+02,2.319631397442274476e+02,1.890193310219883358e+02,1.384809510365956271e+02,1.435364995393157415e+02,1.747019364517749125e+02,1.803575593092787415e+02,2.009334066301569521e+02,2.179844118280020666e+02,1.714159458743555717e+02,2.106707673124109590e+02,1.855874058227012426e+02,1.793675829128552550e+02,2.339490190191016836e+02,2.005987746722297516e+02,1.797799552230448228e+02,1.993366955680764647e+02,1.721731759014742806e+02,1.715184957956429628e+02,1.633257603686571144e+02,1.954634492686548413e+02,1.608962156173972744e+02,2.999328586533992507e+02
1.570527822103129836e+02,1.586984297338823637e+02,1.463193439023015685e+02,1.771468540505306350e+02,1.658635797877279572e+02,1.077574391863503962e+02,1.026936142123744702e+02,1.681511537278290405e+02,1.763980872912175357e+02,2.942056297897781292e+02,1.357813315592390211e+02,2.288076451956970914e+02,1.812585906929654982e+02,1.814907319947770645e+02,1.734406348004988274e+02,2.880138814362946960e+02,1.519369263872347631e+02,1.030301489856246064e+02,1.218758335356111360e+02,1.181141875474746286e+02,0.000000000000000000e+00,1.755364899387019193e+02,1.697604211823238813e+02,1.702215244908821603e+02,1.691183405192943212e+02,1.658102231468253080e+02,1.581450160454005527e+02,1.238426546065611547e+02,1.751001653340167650e+02,2.175446259965986826e+02,1.779127471543284287e+02,1.016759140603121807e+02,1.180641147851454349e+02,1.360241188172156228e+02,1.618724958107460736e+02,1.644340335818592109e+02,1.990320534486845077e+02,1.433577929517610698e+02,1.777971104939560121e+02,1.500094467025326992e+02,1.359635837274084054e+02,2.205166710251177449e+02,1.744795710104767466e+02,1.557279839977388178e+02,1.751867400804067927e+02,1.382599233328298851e+02,1.475359552787048472e+02,1.368475374276058858e+02,1.696990374162446074e+02,1.293843433341144475e+02,2.949834093639843786e+02
1.233101467844394392e+02,1.536298945518091443e+02,1.275634551899563291e+02,1.274655780985596607e+02,1.851956554566008037e+02,1.358921064668584791e+02,1.385802918888540489e+02,1.397099824636736400e+02,1.695572413670380456e+02,2.999468027834269037e+02,1.743086965701941153e+02,1.953623919796233395e+02,2.018447433053434850e+02,2.128644942210889326e+02,1.368609948086013333e+02,2.938760415549385812e+02,1.594717708561612426e+02,1.368773162361098059e+02,1.659417913004436684e+02,1.970965382750290757e+02,1.755364899387019193e+02,0.000000000000000000e+00,1.835242313701381249e+02,1.231047752932435770e+02,1.200484718769880601e+02,1.377599542682851279e+02,1.540300821268365041e+02,1.579296058375376219e+02,1.278636250072709544e+02,1.801273060921080855e+02,1.622958961280290566e+02,1.379143966379144501e+02,1.426377891724349354e+02,1.790422363577935130e+02,1.787750989371841968e+02,1.529812017863633002e+02,9.777911126615954629e+01,1.730711220856905186e+02,2.202834814506071837e+02,1.861779664729422450e+02,1.759706151606000049e+02,1.801167185466135550e+02,1.389671961291585092e+02,1.482971405658247761e+02,1.345368826753466749e+02,2.194172552467102264e+02,1.840718631404593566e+02,1.334117371148431062e+02,1.258157653078500431e+02,1.571970864869956870e+02,3.007363917120773067e+02
